utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb
1589494245442,21091250000000,,,-1273508372192433379,-0.17327880859375,25.084462322411127,-0.12928900496897708,10.603475780963462,2593,12,0.0,49359,4245377208026,10,34.2,350.0302429199219,0.24610000848770142,25,139744.79569384526,0.001497616902171977,1.60143744E9,,,,0,,3,-1.65
1589494245442,21091250000000,,,-1273508372192433379,-0.17327880859375,25.084462322411127,-0.12928900496897708,10.603475780963462,2593,11,0.0,49359,4245366509622,14,30.9,813.2417602539062,0.23190000653266907,25,350260.6696633525,0.0023579182120561683,1.602E9,,,,0,,3,-1.65
1589494245442,21091250000000,,,-1273508372192433379,-0.17327880859375,25.084462322411127,-0.12928900496897708,10.603475780963462,2593,24,0.0,49359,4245363061857,40,21.3,-584.839599609375,0.9909999966621399,16,0.0,0.0,1.60312499E9,,,,0,,3,-1.65
1589494245442,21091250000000,,,-1273508372192433379,-0.17327880859375,25.084462322411127,-0.12928900496897708,10.603475780963462,2593,23,0.0,49359,4245373396094,24,25.7,-330.8104553222656,0.25279998779296875,21,-149714.32083164022,0.1869394431765222,1.60368755E9,,,,0,,3,-1.65
1589494245442,21091250000000,,,-1273508372192433379,-0.17327880859375,25.084462322411127,-0.12928900496897708,10.603475780963462,2593,21,0.0,49359,4245362444248,53,19.9,635.5675048828125,1.1195000410079956,16,0.0,0.0,1.60424998E9,,,,0,,3,-1.65
1589494245442,21091250000000,,,-1273508372192433379,-0.17327880859375,25.084462322411127,-0.12928900496897708,10.603475780963462,2593,1,0.0,23567,425463357943189,9,35.5,-391.5700988769531,0.04560000076889992,25,-172976.96139274997,0.0028924638165555576,1.57542003E9,,,,0,,6,-0.37
1589494245442,21091250000000,,,-1273508372192433379,-0.17327880859375,25.084462322411127,-0.12928900496897708,10.603475780963462,2593,13,0.0,23567,425463363970742,6,38.1,215.17886352539062,0.041600000113248825,25,91045.21201245669,0.0020551716777868216,1.57542003E9,,,,0,,6,-0.37
1589494245442,21091250000000,,,-1273508372192433379,-0.17327880859375,25.084462322411127,-0.12928900496897708,10.603475780963462,2593,15,0.0,23567,425463352380595,27,24.8,489.4448547363281,0.640500009059906,16,0.0,0.0,1.57542003E9,,,,0,,6,-0.37
1589494245442,21091250000000,,,-1273508372192433379,-0.17327880859375,25.084462322411127,-0.12928900496897708,10.603475780963462,2593,21,0.0,23567,425463364075083,9,35.7,100.34049224853516,0.04410000145435333,25,37970.86531643942,0.0028924638165555576,1.57542003E9,,,,0,,6,-0.37
1589494245442,21091250000000,,,-1273508372192433379,-0.17327880859375,25.084462322411127,-0.12928900496897708,10.603475780963462,2593,26,0.0,23567,425463364800764,13,31.3,-265.84063720703125,0.04610000178217888,25,-119123.17961249295,0.004528989424958011,1.57542003E9,,,,0,,6,-0.37
1589494245442,21091250000000,,,-1273508372192433379,-0.17327880859375,25.084462322411127,-0.12928900496897708,10.603475780963462,2593,27,0.0,23567,425463355958821,13,31.9,510.185546875,0.044600002467632294,25,220078.80912599497,0.004528989424958011,1.57542003E9,,,,0,,6,-0.37
1589494245442,21091250000000,,,-1273508372192433379,-0.17327880859375,25.084462322411127,-0.12928900496897708,10.603475780963462,2593,6,0.0,81935,425463367963648,10,20.7,528.7631225585938,0.08619999885559082,27,223585.2274422719,0.25482803839368795,1.17645005E9,,,,0,,1,-0.62
1589494245442,21091250000000,,,-1273508372192433379,-0.17327880859375,25.084462322411127,-0.12928900496897708,10.603475780963462,2593,24,0.0,81935,425463365097689,4,29.2,572.1143188476562,0.03849999979138374,25,244008.45453805782,0.0037714549693657518,1.17645005E9,,,,0,,1,-0.62
1589494245442,21091250000000,,,-1273508372192433379,-0.17327880859375,25.084462322411127,-0.12928900496897708,10.603475780963462,2593,1,0.0,81935,425463357950279,9,21.7,-391.783935546875,0.08590000122785568,29,-170561.69670867475,0.34557229348499413,1.17645005E9,,,,0,,6,-0.62
1589494245442,21091250000000,,,-1273508372192433379,-0.17327880859375,25.084462322411127,-0.12928900496897708,10.603475780963462,2593,13,0.0,81935,425463363977836,2,36.5,214.82261657714844,0.027400000020861626,25,89833.99144379878,0.0015544510042033504,1.17645005E9,,,,0,,6,-0.62
1589494245442,21091250000000,,,-1273508372192433379,-0.17327880859375,25.084462322411127,-0.12928900496897708,10.603475780963462,2593,15,0.0,81935,425463352387649,10,20.0,489.2006530761719,0.09369999915361404,29,79489.59916659005,0.25482803839368795,1.17645005E9,,,,0,,6,-0.62
1589494245442,21091250000000,,,-1273508372192433379,-0.17327880859375,25.084462322411127,-0.12928900496897708,10.603475780963462,2593,21,0.0,81935,425463364082168,6,25.1,99.99577331542969,0.060499999672174454,29,37533.52578316209,0.010753742989341824,1.17645005E9,,,,0,,6,-0.62
1589494245442,21091250000000,,,-1273508372192433379,-0.17327880859375,25.084462322411127,-0.12928900496897708,10.603475780963462,2593,26,0.0,81935,425463364807825,4,30.1,-266.1748352050781,0.03519999980926514,25,-117460.12945371833,0.0032108332879374254,1.17645005E9,,,,0,,6,-0.62
1589494245442,21091250000000,,,-1273508372192433379,-0.17327880859375,25.084462322411127,-0.12928900496897708,10.603475780963462,2593,27,0.0,81935,425463355965922,6,26.8,509.780517578125,0.06459999829530716,29,217106.0057230345,0.007288081858568245,1.17645005E9,,,,0,,6,-0.62
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,2,0.0,16399,425464372262104,6,39.7,221.36143493652344,0.03680000081658363,25,90597.67045395148,8.372921387687362E-4,1.57542003E9,,,,0,,1,-0.12
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,5,0.0,16399,425464365541088,16,29.0,-586.0115356445312,0.03140000253915787,25,-231024.69585758186,0.00281634630106073,1.57542003E9,,,,0,,1,-0.12
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,6,0.0,16399,425464367954076,7,37.2,529.5126953125,0.029900001361966133,25,227096.03346133625,0.0010085564157135064,1.57542003E9,,,,0,,1,-0.12
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,12,0.0,16399,425464375340463,19,27.4,-98.9889907836914,0.04830000177025795,17,-50695.93066877258,0.003234992547669888,1.57542003E9,,,,0,,1,-0.12
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,19,0.0,16399,425464361951884,24,25.7,538.577392578125,0.03480000048875809,21,11560.826351466143,0.19029366893311156,1.57542003E9,,,,0,,1,-0.12
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,24,0.0,16399,425464365087892,17,28.6,572.6954956054688,0.03270000219345093,17,247876.22737070164,0.0030066398239606148,1.57542003E9,,,,0,,1,-0.12
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,25,0.0,16399,425464371336036,5,40.3,-432.68255615234375,0.035100001841783524,25,-193488.52952995943,7.42145288706399E-4,1.57542003E9,,,,0,,1,-0.12
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,29,0.0,16399,425464364446313,11,33.1,-451.20867919921875,0.0272000003606081,25,-94573.39101897509,0.001655554942969963,1.57542003E9,,,,0,,1,-0.12
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,6,0.0,49359,4246363755077,106,14.7,-159.4582977294922,3.811000108718872,16,0.0,0.0,1.59975002E9,,,,0,,3,-1.06
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,22,0.0,49359,4246375229235,19,27.8,373.3656005859375,0.2483000010251999,25,159004.57776092982,0.0031846731363860867,1.60031245E9,,,,0,,3,-1.06
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,13,0.0,49359,4246374196389,16,29.1,-450.1173400878906,0.24490000307559967,25,-206488.6221482722,0.0027715645241306536,1.60087501E9,,,,0,,3,-1.06
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,12,0.0,49359,4246377206858,12,32.9,350.69134521484375,0.24710001051425934,25,140095.1031972,0.0017784199296734672,1.60143744E9,,,,0,,3,-1.06
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,11,0.0,49359,4246366506924,13,31.7,813.7833251953125,0.23110000789165497,25,351074.12037633045,0.0020397864077763375,1.602E9,,,,0,,3,-1.06
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,24,0.0,49359,4246363063764,35,22.8,-584.81640625,0.5863000154495239,27,-253450.4977679262,0.187005042960493,1.60312499E9,,,,0,,3,-1.06
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,23,0.0,49359,4246373397236,27,24.1,-330.3108825683594,0.26080000400543213,29,-150045.00744382336,0.1869394431765222,1.60368755E9,,,,0,,3,-1.06
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,21,0.0,49359,4246362441958,35,22.9,635.749267578125,0.5848000049591064,27,279922.6743653875,0.1868739043104145,1.60424998E9,,,,0,,3,-1.06
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,7,0.0,49359,4246362515125,122,13.1,-563.9278564453125,4.679499626159668,16,0.0,0.0,1.60481254E9,,,,0,,3,-1.06
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,1,0.0,23567,425464357944489,8,36.6,-391.1197814941406,0.045100003480911255,25,-173368.41224679133,0.0025499350854412276,1.57542003E9,,,,0,,6,0.14
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,13,0.0,23567,425464363970030,6,38.7,215.63938903808594,0.041600000113248825,25,91260.52674627355,0.0020551716777868216,1.57542003E9,,,,0,,6,0.14
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,15,0.0,23567,425464352378938,21,26.7,489.9905090332031,0.050700001418590546,27,1741.814540927772,0.011874324619302384,1.57542003E9,,,,0,,6,0.14
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,21,0.0,23567,425464364074739,8,36.0,100.81426239013672,0.04360000044107437,25,38071.33746961006,0.0025499350854412276,1.57542003E9,,,,0,,6,0.14
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,26,0.0,23567,425464364801639,14,30.8,-265.374755859375,0.04690000042319298,25,-119388.90495468018,0.005233075867304602,1.57542003E9,,,,0,,6,0.14
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,27,0.0,23567,425464355957115,12,32.0,510.6328125,0.04410000145435333,25,220589.1339851327,0.003958108324583987,1.57542003E9,,,,0,,6,0.14
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,33,0.0,23567,425464347363755,80,16.8,-488.77880859375,3.4600000381469727,16,0.0,0.0,1.57542003E9,,,,0,,6,0.14
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,6,0.0,81935,425464367961890,8,23.8,529.1886596679688,0.6769999861717224,16,0.0,0.0,1.17645005E9,,,,0,,1,1.19
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,24,0.0,81935,425464365095778,3,31.5,572.68603515625,0.03530000150203705,25,244580.80084375397,0.0027776256465907277,1.17645005E9,,,,0,,1,1.19
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,13,0.0,81935,425464363977119,2,38.2,215.3415985107422,0.026000000536441803,25,90049.28758939587,0.0012486574029382824,1.17645005E9,,,,0,,6,1.19
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,15,0.0,81935,425464352386002,9,21.1,490.0215759277344,0.8044999837875366,16,0.0,0.0,1.17645005E9,,,,0,,6,1.19
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,21,0.0,81935,425464364081831,5,28.0,100.35057067871094,0.039100002497434616,29,37634.025445391424,0.0040262828122019055,1.17645005E9,,,,0,,6,1.19
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,26,0.0,81935,425464364808714,4,30.8,-265.58551025390625,0.03519999980926514,25,-117725.85795242176,0.0032108332879374254,1.17645005E9,,,,0,,6,1.19
1589494246442,21092250000000,,,-1273508372192433389,-0.27626609802246094,24.212151402025484,-6.3833138449502345,9.627216208986086,2593,27,0.0,81935,425464355964216,5,28.4,510.3645324707031,0.05560000240802765,25,217616.31275775735,0.0040262828122019055,1.17645005E9,,,,0,,6,1.19
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,2,0.0,16399,425465372261387,6,38.9,221.14572143554688,0.03710000216960907,25,90818.99970273349,9.324389888310735E-4,1.57542003E9,,,,0,,1,0.02
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,5,0.0,16399,425465365543023,14,30.4,-586.2369384765625,0.030400000512599945,25,-231610.7367264957,0.002397700231676362,1.57542003E9,,,,0,,1,0.02
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,6,0.0,16399,425465367952307,7,37.1,529.2732543945312,0.029900001361966133,25,227625.5054306478,0.0010085564157135064,1.57542003E9,,,,0,,1,0.02
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,12,0.0,16399,425465375340793,19,27.1,-99.302978515625,0.04830000177025795,21,-50795.00003307859,0.003234992547669888,1.57542003E9,,,,0,,1,0.02
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,19,0.0,16399,425465361950050,24,25.6,538.2300415039062,0.03480000048875809,21,12099.29752047985,0.19029366893311156,1.57542003E9,,,,0,,1,0.02
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,24,0.0,16399,425465365086015,16,29.9,572.4027099609375,0.03140000253915787,17,248448.8450867499,0.00281634630106073,1.57542003E9,,,,0,,1,0.02
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,25,0.0,16399,425465371337472,5,40.3,-432.9024963378906,0.035100001841783524,25,-193921.2532409057,7.42145288706399E-4,1.57542003E9,,,,0,,1,0.02
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,29,0.0,16399,425465364447842,12,32.4,-451.4808349609375,0.0276000015437603,25,-95024.64954134153,0.001807789796734829,1.57542003E9,,,,0,,1,0.02
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,6,0.0,49359,4247363755367,61,18.1,-159.70191955566406,1.2010000944137573,16,0.0,0.0,1.59975002E9,,,,0,,3,-0.7
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,22,0.0,49359,4247375227959,16,29.5,373.0968933105469,0.24639999866485596,25,159377.8928088449,0.00277253881595763,1.60031245E9,,,,0,,3,-0.7
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,13,0.0,49359,4247374197907,16,29.0,-450.28057861328125,0.24490000307559967,25,-206938.73914042916,0.0027715645241306536,1.60087501E9,,,,0,,3,-0.7
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,12,0.0,49359,4247377205679,10,34.5,350.5484313964844,0.24610000848770142,25,140445.80422983775,0.001497616902171977,1.60143744E9,,,,0,,3,-0.7
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,11,0.0,49359,4247366504161,11,33.4,813.5445556640625,0.23020000755786896,25,351887.8494149345,0.0016280864052631069,1.602E9,,,,0,,3,-0.7
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,24,0.0,49359,4247363065765,35,22.9,-584.8893432617188,0.5863000154495239,21,-254035.20037715617,0.187005042960493,1.60312499E9,,,,0,,3,-0.7
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,23,0.0,49359,4247373398400,27,24.3,-330.2658386230469,0.26080000400543213,21,-150375.22530223266,0.1869394431765222,1.60368755E9,,,,0,,3,-0.7
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,21,0.0,49359,4247362439857,46,20.3,635.586181640625,1.0494999885559082,16,0.0,0.0,1.60424998E9,,,,0,,3,-0.7
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,1,0.0,23567,425465357945798,8,36.2,-391.31866455078125,0.045100003480911255,25,-173759.580866306,0.0025499350854412276,1.57542003E9,,,,0,,6,0.2
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,13,0.0,23567,425465363969293,6,38.8,215.4553680419922,0.041600000113248825,25,91476.12256925103,0.0020551716777868216,1.57542003E9,,,,0,,6,0.2
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,15,0.0,23567,425465352377316,21,26.0,489.8335266113281,0.050700001418590546,21,2231.6253317891733,0.011874324619302384,1.57542003E9,,,,0,,6,0.2
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,21,0.0,23567,425465364074409,8,36.0,100.67415618896484,0.04360000044107437,25,38172.13660879077,0.0025499350854412276,1.57542003E9,,,,0,,6,0.2
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,26,0.0,23567,425465364802537,13,31.4,-265.5664978027344,0.04610000178217888,25,-119654.34419344761,0.004528989424958011,1.57542003E9,,,,0,,6,0.2
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,27,0.0,23567,425465355955414,12,32.4,510.44268798828125,0.04410000145435333,25,221099.73247155218,0.003958108324583987,1.57542003E9,,,,0,,6,0.2
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,33,0.0,23567,425465347365333,40,21.2,-488.769287109375,0.8149999976158142,16,0.0,0.0,1.57542003E9,,,,0,,6,0.2
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,6,0.0,81935,425465367960125,9,21.8,529.1165161132812,0.05590000003576279,27,224643.86538909381,0.25482803839368795,1.17645005E9,,,,0,,1,1.19
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,24,0.0,81935,425465365093869,3,31.3,572.4334716796875,0.03530000150203705,25,245153.42089268813,0.0027776256465907277,1.17645005E9,,,,0,,1,1.19
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,1,0.0,81935,425465357952889,14,17.7,-392.1676330566406,1.8519999980926514,16,0.0,0.0,1.17645005E9,,,,0,,6,1.19
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,13,0.0,81935,425465363976400,2,37.8,215.04025268554688,0.026600001379847527,25,90264.87646717142,0.0013505885638054542,1.17645005E9,,,,0,,6,1.19
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,15,0.0,81935,425465352384366,9,21.4,489.50848388671875,0.06340000033378601,27,80466.81963786854,0.34557229348499413,1.17645005E9,,,,0,,6,1.19
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,21,0.0,81935,425465364081494,5,27.5,100.19609832763672,0.04200000315904617,25,37734.811435908436,0.004332076888121183,1.17645005E9,,,,0,,6,1.19
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,26,0.0,81935,425465364809599,3,31.1,-265.9537353515625,0.03380000218749046,25,-117991.29162711781,0.0027776256465907277,1.17645005E9,,,,0,,6,1.19
1589494247442,21093250000000,,,-1273508372192433391,-0.0048007965087890625,26.489562515052967,-4.525828128910798,11.634287500591839,2593,27,0.0,81935,425465355962512,5,28.7,510.055908203125,0.05560000240802765,25,218126.9086489379,0.0040262828122019055,1.17645005E9,,,,0,,6,1.19
1589494248442,21094250000000,,,-1273508372192433395,-0.08771896362304688,23.9419168792665,-5.541771714179393,10.609612947279125,2593,2,0.0,16399,425466372260624,6,38.9,221.9640655517578,0.03710000216960907,25,91040.45695804874,9.324389888310735E-4,1.57542003E9,,,,0,,1,0.07
1589494248442,21094250000000,,,-1273508372192433395,-0.08771896362304688,23.9419168792665,-5.541771714179393,10.609612947279125,2593,5,0.0,16399,425466365544977,16,29.1,-585.4556884765625,0.03140000253915787,25,-232196.67577861797,0.00281634630106073,1.57542003E9,,,,0,,1,0.07
1589494248442,21094250000000,,,-1273508372192433395,-0.08771896362304688,23.9419168792665,-5.541771714179393,10.609612947279125,2593,6,0.0,16399,425466367950538,7,37.1,530.0771484375,0.029900001361966133,25,228155.08990981922,0.0010085564157135064,1.57542003E9,,,,0,,1,0.07
1589494248442,21094250000000,,,-1273508372192433395,-0.08771896362304688,23.9419168792665,-5.541771714179393,10.609612947279125,2593,12,0.0,16399,425466375341125,24,25.6,-98.38836669921875,0.055800002068281174,29,-50893.925884851495,0.19029366893311156,1.57542003E9,,,,0,,1,0.07
